CAT. NO.,"UPC #
0-92644+",DESCRIPTION,"STD.
PKG.","MIN.
ORDER
QTY.",UNIT,LIST,"Minimum
Advertised
Price (MAP)","BRKN
PKG.
PRICE","STD.
PKG.
PRICE","KleinTools.com
Link",Product #,,
661-7-INS,85118-6,"Insulated Screwdriver, #1 Square with 7-Inch Shank",6,1,EA,30.28,19.99,18.17,15.14,6617INS,6617INS,,
66100,66100-6,"Electrician's Chisel, 2-3/4-Inch Blade, 8-Inch",4,1,EA,40.88,26.99,24.53,20.44,66100,66100,,
66140,66140-2,"Cold Chisel, 3/8-Inch",6,1,EA,11.34,7.49,6.80,5.67,66140,66140,,
66142,66142-6,"Cold Chisel 1/2-Inch Blade, 6-Inch Length",6,1,EA,12.10,7.99,7.26,6.05,66142,66142,,
66143,66143-3,"Cold Chisel, 5/8 x 6-1/2-Inch",6,1,EA,12.92,8.54,7.75,6.46,66143,66143,,
66144,66144-0,3/4-Inch Cold Chisel 7-1/2-Inch Length,6,1,EA,16.66,10.99,10.00,8.33,66144,66144,,
66145,66145-7,"Cold Chisel, 7/8-Inch",6,1,EA,22.72,14.99,13.63,11.36,66145,66145,,
66146,66146-4,Cold Chisel 1-Inch Width 8-1/2-Inch Length,6,1,EA,28.78,18.99,17.27,14.39,66146,66146,,
66174,66174-7,"Cold Chisel 1/2-Inch Blade, 12-Inch Length",6,1,EA,15.12,9.99,9.07,7.56,66174,66174,,
66177,66177-8,"3/4-Inch Cold Chisel, 12-Inch Length",6,1,EA,28.76,18.99,17.26,14.38,66177,66177,,
66183,66183-9,"Cold Chisel, 1 x 12-Inch",6,1,EA,42.40,27.99,25.44,21.20,66183,66183,,
662,85164-3,#2 Square Screwdriver with 4-Inch Round Shank,3,1,EA,12.74,9.99,7.64,6.37,662,662,,
662-4-INS,85337-1,"Insulated Screwdriver, #2 Square, 4"" Shank",6,1,EA,25.72,16.97,15.43,12.86,6624INS,6624INS,,
662-7-INS,85119-3,#2 Insulated Screwdriver with 7-Inch Shank,6,1,EA,30.28,19.99,18.17,15.14,6627INS,6627INS,,
663,85166-7,"#3 Square Recess Screwdriver, 4-Inch Round Shank",6,1,EA,13.60,8.99,8.16,6.80,663,663,,
66310,66310-9,"1/4-Inch Center Punch, 4-1/4-Inch Length",6,1,EA,10.58,6.99,6.35,5.29,66310,66310,,
66311,66311-6,"5/16-Inch Center Punch, 4-1/2-Inch Length",6,1,EA,11.34,7.49,6.80,5.67,66311,66311,,
66312,66312-3,"Center Punch, 3/8-Inch by 5-Inch",6,1,EA,12.10,7.99,7.26,6.05,66312,66312,,
66313,66313-0,"1/2-Inch Center Punch, 6-Inch Length",6,1,EA,13.62,8.99,8.17,6.81,66313,66313,,
66320,66320-8,"Pin Punch, 4-1/4-Inch L, 1/16-Inch Point Dia",6,1,EA,14.08,9.29,8.45,7.04,66320,66320,,
66321,66321-5,"Pin Punch, 3/32-Inch Point Diameter, 4-3/4-Inch",6,1,EA,12.86,8.49,7.72,6.43,66321,66321,,
66322,66322-2,"Pin Punch, 1/8-Inch Point Diameter, 5-Inch",6,1,EA,12.10,7.99,7.26,6.05,66322,66322,,
66323,66323-9,"Pin Punch, 5-1/4-Inch, 5/32-Inch Point Diameter",6,1,EA,12.10,7.99,7.26,6.05,66323,66323,,
66324,66324-6,"Pin Punch, 3/16-Inch Point Diameter, 5-1/2-Inch",6,1,EA,12.10,7.99,7.26,6.05,66324,66324,,
66325,66325-3,"Pin Punch, 1/4-Inch Point Diameter, 7-Inch",6,1,EA,12.10,7.99,7.26,6.05,66325,66325,,
66340,66340-6,"Drift Punch, 8-Inch",6,1,EA,18.16,11.99,10.90,9.08,66340,66340,,
66342,66342-0,"Drift Punch, 9-Inch",6,1,EA,19.68,12.99,11.81,9.84,66342,66342,,
66343,66343-7,"Drift Punch, 11-Inch",6,1,EA,24.22,15.99,14.53,12.11,66343,66343,,
66344,66344-4,11-Inch Drift Punch,6,1,EA,23.16,15.29,13.90,11.58,66344,66344,,
66385,66385-7,"Steel Scratch Awl, 3-1/2-Inch",6,1,EA,16.64,10.99,9.98,8.32,66385,66385,,
66400,66400-7,6-in-1 Swaging Punch,50,1,EA,40.78,27.99,24.47,20.39,66400,66400,,
665,85168-1,#1 Square Recess Screwdriver 8-Inch Shank,6,1,EA,15.14,9.99,9.08,7.57,665,665,,
666,85170-4,"#2 Square Recess Screwdriver, 8-Inch Shank",6,1,EA,15.14,9.99,9.08,7.57,666,666,,
667,85172-8,"#3 Square Recess Screwdriver, 8-Inch Shank",6,1,EA,15.14,9.99,9.08,7.57,667,667,,
668,85158-2,"#1 Square Recess Screwdriver 1-1/2""",6,1,EA,11.36,7.49,6.82,5.68,668,668,,
670-3,85174-2,"Rapi-Driv® Screwdriver, 3/16-Inch Cabinet Tip, 4-Inch Shank",6,1,EA,15.10,9.99,9.06,7.55,6703,6703,,
670-6,85176-6,"Rapi-Driv® Screwdriver, 3/16-Inch Cabinet Tip, 6-Inch Shank",3,1,EA,15.90,10.49,9.54,7.95,6706,6706,,
671-6,85180-3,"Rapi-Driv® Screwdriver, 1/4-Inch Cabinet Tip, 6-Inch Shank",6,1,EA,17.42,11.49,10.45,8.71,6716,6716,,
67100,32087-3,"Multi-Bit Screwdriver, 2-in-1 Rapi-Drive Phillips and Slotted Bits",3,1,EA,22.86,15.97,13.72,11.43,67100,67100,,
67101,32095-8,"Replacement Bit, 2 Phillips and 3/16-Inch Slotted",6,1,EA,7.24,4.79,4.34,3.62,67101,67101,,
68005,68005-2,"Can Wrench, 3/8"" and 7/16"" Hex Nut",3,1,EA,33.28,19.97,19.97,16.64,68005,68005,,
682-6,85184-1,"Rapi-Driv® Screwdriver, #2 Phillips, 6-Inch Shank",3,1,EA,16.10,10.49,9.66,8.05,6826,6826,,
68200,68200-1,Ratcheting Box Wrench 1/4-Inch x 5/16-Inch,6,1,EA,22.72,14.99,13.63,11.36,68200,68200,,
68201,68201-8,Ratcheting Box Wrench 3/8 x 7/16-Inch,6,1,EA,16.32,10.99,9.79,8.16,68201,68201,,
68202,68202-5,Ratcheting Box Wrench 1/2 x 9/16-Inch,6,1,EA,31.82,20.99,19.09,15.91,68202,68202,,
68203,68203-2,Reverse Ratcheting Box Wrench Standard,6,1,EA,36.36,23.99,21.82,18.18,68203,68203,,
68204,68204-9,Ratcheting Box Wrench 5/8 x 3/4-Inch,6,1,EA,39.28,25.99,23.57,19.64,68204,68204,,
68205,68205-6,Ratcheting Box Wrench 11/16 x 3/4-Inch,6,1,EA,42.42,27.99,25.45,21.21,68205,68205,,
68206,68206-3,Ratcheting Box Wrench 13/16 x 7/8-Inch,6,1,EA,39.38,25.99,23.63,19.69,68206,68206,,
68221,68221-6,"Ratcheting Box Wrench Set, 5-Piece",1,1,EA,137.88,90.99,-,68.94,68221,68221,,
68222,68222-3,"Ratcheting Box Wrench Set, 7-Piece",1,1,ST,216.64,142.99,-,108.32,68222,68222,,
68234,68234-6,Reversible Ratcheting Box Wrench 1/4 x 5/16-Inch,6,1,EA,24.24,15.99,14.54,12.12,68234,68234,,
68236,68236-0,Reversible Ratcheting Box Wrench 3/8 x 7/16-Inch,6,1,EA,24.24,15.99,14.54,12.12,68236,68236,,
68238,68238-4,"Reversible Ratcheting Box Wrench, 1/2 x 9/16-Inch",6,1,EA,30.30,19.99,18.18,15.15,68238,68238,,
68240,68240-7,"Reversible Ratcheting Box Wrench, 5/8 x 11/16-Inch",6,1,EA,37.84,24.99,22.70,18.92,68240,68240,,
68242,68242-1,"Reversible Ratcheting Box Wrench, 3/4 x 7/8-Inch",6,1,EA,39.38,25.99,23.63,19.69,68242,68242,,
68244,68244-5,"Reversible Ratcheting Box Wrench Set, 3-Piece",1,1,ST,69.68,45.99,-,34.84,68244,68244,,
68245,68245-2,"Reversible Ratcheting Box Wrench Set, 5-Piece",1,1,ST,137.86,90.99,-,68.93,68245,68245,,
68309,68297-1,Ratcheting Refrigeration Wrench 6-13/16-Inch,6,1,EA,36.36,23.99,21.82,18.18,68309,68309,,
68310,68298-8,"Ratcheting Refrigeration Wrench 5-1/2""",6,1,EA,30.28,19.99,18.17,15.14,68310,68310,,
68400,68400-5,"Combination Wrench Set, 7-Piece",1,1,ST,100.00,65.99,-,50.00,68400,68400,,
68402,68402-9,"Combination Wrench Set, 9-Piece",1,1,ST,151.50,99.99,-,75.75,68402,68402,,
68404,68404-3,"Combination Wrench Set, 12-Piece",1,1,ST,257.56,169.99,-,128.78,68404,68404,,
68406,68406-7,"Combination Wrench Set, 14-Piece",1,1,ST,439.38,289.99,-,219.69,68406,68406,,
68410,68410-4,"Combination Wrench, 1/4-Inch",6,1,EA,13.46,8.99,8.08,6.73,68410,68410,,
68411,68411-1,"Combination Wrench, 5/16-Inch",6,1,EA,13.48,8.99,8.09,6.74,68411,68411,,
68412,68412-8,Combination Wrench 3/8-Inch,6,1,EA,14.98,9.99,8.99,7.49,68412,68412,,
68413,68413-5,"7/16-Inch Combination Wrench, 12-Point",6,1,EA,16.48,10.99,9.89,8.24,68413,68413,,
68414,68414-2,Combination Wrench 1/2-Inch,6,1,EA,16.66,10.99,10.00,8.33,68414,68414,,
68415,68415-9,"Combination Wrench, 9/16-Inch",6,1,EA,19.52,12.99,11.71,9.76,68415,68415,,
68416,68416-6,"Combination Wrench, 5/8-Inch",6,1,EA,22.72,14.99,13.63,11.36,68416,68416,,
68417,68417-3,Combination Wrench 11/16-Inch,6,1,EA,24.22,15.99,14.53,12.11,68417,68417,,
68418,68418-0,Combination Wrench 3/4-Inch,6,1,EA,25.74,16.99,15.44,12.87,68418,68418,,
68419,68419-7,"Combination Wrench, 13/16-Inch",6,1,EA,30.26,19.99,18.16,15.13,68419,68419,,
68420,68420-3,Combination Wrench 7/8-Inch,6,1,EA,34.84,22.99,20.90,17.42,68420,68420,,
68421,68421-0,Combination Wrench 15/16-Inch,6,1,EA,39.38,25.99,23.63,19.69,68421,68421,,
68422,68422-7,"Combination Wrench, 1-Inch",6,1,EA,43.88,28.99,26.33,21.94,68422,68422,,
68423,68423-4,Combination Wrench 1-1/16-Inch,2,1,EA,51.48,33.99,30.89,25.74,68423,68423,,
68424,68424-1,Combination Wrench 1-1/8-Inch,2,1,EA,59.06,38.99,35.44,29.53,68424,68424,,
68425,68425-8,Combination Wrench 1-1/4-Inch,2,1,EA,69.68,45.99,41.81,34.84,68425,68425,,
68450,68050-2,"Open-End Wrench Set, 5-Piece",1,1,ST,84.84,55.99,-,42.42,68450,68450,,
68452,68051-9,"Open-End Wrench Set, 7-Piece",1,1,ST,151.50,99.99,-,75.75,68452,68452,,
68460,68061-8,"Open-End Wrench 1/4-Inch, 5/16-Inch Ends",6,1,EA,13.64,8.99,8.18,6.82,68460,68460,,
68461,68064-9,"Open-End Wrench 3/8-Inch, 7/16-Inch Ends",6,1,EA,15.14,9.99,9.08,7.57,68461,68461,,
68462,68066-3,"Open-End Wrench 1/2-Inch, 9/16-Inch Ends",6,1,EA,19.66,12.99,11.80,9.83,68462,68462,,
68463,68068-7,"Open-End Wrench 9/16-Inch, 5/8-Inch Ends",6,1,EA,22.72,14.99,13.63,11.36,68463,68463,,
68464,68072-4,Open-End Wrench 11/16-Inch and 3/4-Inch Ends,6,1,EA,27.26,17.99,16.36,13.63,68464,68464,,
68465,68075-5,Open-End Wrench 13/16-Inch and 7/8-Inch Ends,6,1,EA,36.36,23.99,21.82,18.18,68465,68465,,
68466,68077-9,Open-End Wrench 15/16-Inch and 1-Inch Ends,6,1,EA,45.46,29.99,27.28,22.73,68466,68466,,
68500,68500-2,"Combination Wrench Set, Metric, 7-Piece",1,1,ST,96.94,63.99,-,48.47,68500,68500,,
68502,68502-6,"Metric Combination Wrench Set, 11-Piece",1,1,ST,172.70,113.99,-,86.35,68502,68502,,
68507,68507-1,Metric Combination Wrench 7 mm,6,1,EA,13.62,8.99,8.17,6.81,68507,68507,,
68508,68508-8,"Metric Combination Wrench, 8 mm",6,1,EA,13.42,8.99,8.05,6.71,68508,68508,,
68509,68509-5,Metric Combination Wrench 9 mm,6,1,EA,14.90,9.99,8.94,7.45,68509,68509,,
68510,68510-1,Metric Combination Wrench 10 mm,6,1,EA,14.72,9.99,8.83,7.36,68510,68510,,
68511,68511-8,"Metric Combination Wrench, 11 mm",6,1,EA,15.12,9.99,9.07,7.56,68511,68511,,
68512,68512-5,Metric Combination Wrench 12 mm,6,1,EA,16.62,10.99,9.97,8.31,68512,68512,,
68513,68513-2,Metric Combination Wrench 13 mm,6,1,EA,16.64,10.99,9.98,8.32,68513,68513,,
68514,68514-9,Metric Combination Wrench 14 mm,6,1,EA,19.44,12.99,11.66,9.72,68514,68514,,
68515,68515-6,Metric Combination Wrench 15 mm,6,1,EA,19.68,12.99,11.81,9.84,68515,68515,,
68517,68517-0,Metric Combination Wrench 17 mm,6,1,EA,24.20,15.99,14.52,12.10,68517,68517,,
68519,68519-4,Metric Combination Wrench 19 mm,6,1,EA,25.74,16.99,15.44,12.87,68519,68519,,
69028,69028-0,Replacement Thermocouple,1,1,EA,24.90,16.99,-,12.45,69028,69028,,
69031,69031-0,"Fuse for 5X20, 200MA, 600V, MM300",1,1,EA,20.04,12.99,-,10.02,69031,69031,,
69032,69032-7,Fuse 6X32 10A 600V MM300/400,1,1,EA,14.12,12.99,-,7.06,69032,69032,,
69033,69033-4,FUSE 5X20 500MA 600V MM400,1,1,EA,17.52,12.49,-,8.76,69033,69033,,
69034,69034-1,FUSE 10X38 10A 1000V-MM600/700,1,1,EA,19.80,12.99,-,9.90,69034,69034,,
69035,69035-8,FUSE 6X32 500MA 1000V-MM600/700,1,1,EA,18.20,12.99,-,9.10,69035,69035,,
69105,69105-8,Circuit Tester,6,1,EA,51.58,32.99,30.95,25.79,69105,69105,,
69127,69127-0,Low-Voltage Tester,3,1,EA,25.98,17.49,15.59,12.99,69127,69127,,
69131,69131-7,Replacement Bulb for Continuity Tester,1,1,EA,5.90,4.49,-,2.95,69131,69131,,
69133,69133-1,Continuity Tester,3,1,EA,25.46,16.99,15.28,12.73,69133,69133,,
69140,69067-9,K-Type Temperature Pipe Clamp,1,1,EA,39.34,25.99,-,19.67,69140,69140,,
69142,69068-6,K-Type High Temperature Thermocouple,1,1,EA,38.96,25.99,-,19.48,69142,69142,,
69144,69069-3,K-Type Temperature Probe,1,1,EA,65.48,45.99,-,32.74,69144,69144,,
69146,69070-9,K-Type to Banana Plug Adapter,1,1,EA,13.46,9.49,-,6.73,69146,69146,,
69149P,69372-4,"Test Kit with Multimeter, Non-Contact Volt Tester, Receptacle Tester",1,1,EA,63.90,39.97,-,31.95,69149P,69149P,,
6916INS,32814-5,"Slim-Tip Insulated Screwdriver, 3/16-Inch Cabinet, 6-Inch Round Shank",6,1,EA,21.02,14.99,12.61,10.51,6916INS,6916INS,,
69190,69190-4,Magnetic Hanger,1,1,EA,31.34,20.99,-,15.67,69190,69190,,
69192,69192-8,440mA Replacement Fuse,1,1,EA,25.52,16.99,-,12.76,69192,69192,,
69194,69194-2,MM200 Replacement Fuse Kit,1,1,EA,21.38,14.99,-,10.69,69194,69194,,
6924INS,32812-1,"Slim-Tip Insulated Screwdriver, 1/4-Inch Cabinet, 4-Inch Round Shank",6,1,EA,19.54,13.97,11.72,9.77,6924INS,6924INS,,
6926INS,32820-6,"Slim-Tip 1000V Insulated Screwdriver, 1/4-Inch Cabinet, 6-Inch",6,1,EA,20.98,14.99,12.59,10.49,6926INS,6926INS,,
69345,69345-8,Tripod,1,1,EA,63.00,41.99,-,31.50,69345,69345,,
69346,69346-5,Plumbers Kit for Cat. No. 935DAGL,20,1,EA,14.74,10.99,8.84,7.37,69346,69346,,
69347,69347-2,Plumber's Kit Replacement Straps,20,1,EA,10.52,7.99,6.31,5.26,69347,69347,,
6934INS,32813-8,"Slim-Tip Insulated Screwdriver, #2 Phillips, 4-Inch Round Shank",6,1,EA,19.54,13.97,11.72,9.77,6934INS,6934INS,,
69355,69355-7,Premium Electrical Test Kit,1,1,EA,69.98,49.97,-,34.99,69355,69355,,
69367,69367-0,"Heavy-Duty Alligator Clip Test Leads, 10-Foot",1,1,EA,34.82,22.99,-,17.41,69367,69367,,
6936INS,32821-3,"Slim-Tip 1000V Insulated Screwdriver, #2 Phillips, 6-Inch",6,1,EA,20.98,14.99,12.59,10.49,6936INS,6936INS,,
69381,69381-6,"Heavy-Duty Alligator Clip Test Leads, 3-Foot",1,1,EA,20.98,14.99,-,10.49,69381,69381,,
69401,69401-1,Multimeter Carrying Case,10,1,EA,23.84,16.97,14.30,11.92,69401,69401,,
69406,69406-6,Tradesman Pro™ Carrying Case Small,3,1,EA,40.90,26.99,24.54,20.45,69406,69406,,
69407,69407-3,"Tradesman Pro™ Carrying Case, Medium",3,1,EA,56.06,36.99,33.64,28.03,69407,69407,,
69408,69408-0,"Tradesman Pro™ Carrying Case, Large",3,1,EA,59.10,38.99,35.46,29.55,69408,69408,,
69409,69409-7,Line Splitter 10x,24,1,EA,21.84,15.97,13.10,10.92,69409,69409,,
69410,69410-3,"Replacement Test Lead Set, Right Angle",10,1,EA,27.10,19.97,16.26,13.55,69410,69410,,
69411,69411-0,Circuit Breaker Finder Accessory Kit,12,1,EA,27.96,17.97,16.78,13.98,69411,69411,,
69417,69417-2,"Rare-Earth Magnetic Hanger, with Strap",1,1,EA,20.00,13.99,-,10.00,69417,69417,,
69435,69230-7,Replacement K-Type Thermocouple,1,1,EA,12.76,9.49,-,6.38,69435,69435,,
69445,69288-8,"Rare-Earth Magnetic Hanger, no Strap",1,1,EA,22.12,15.49,-,11.06,69445,69445,,
6944INS,32822-0,"Slim-Tip 1000V Insulated Screwdriver, #2 Square, 4-Inch Round Shank",6,1,EA,19.54,13.99,11.72,9.77,6944INS,6944INS,,
69450,69450-9,"Gooseneck Camera, 6 mm X 1 m",1,1,EA,157.34,102.99,-,78.67,69450,69450,,
69454,69454-7,17 mm x 1 m Gooseneck Camera,1,1,EA,112.86,74.99,-,56.43,69454,69454,,
69455,69455-4,"Borescope Extension, 17 mm x 1 m",1,1,EA,53.14,34.99,-,26.57,69455,69455,,
69457,69457-8,Borescope Attachment Tools,1,1,EA,19.06,12.99,-,9.53,69457,69457,,
6946INS,32815-2,"Slim-Tip 1000V Insulated Screwdriver, #2 Square, 6-Inch Round Shank",6,1,EA,21.02,14.99,12.61,10.51,6946INS,6946INS,,
6956INS,32825-1,"Slim-Tip 1000V Insulated Screwdriver, #1 Phillips, 6-Inch",6,1,EA,20.98,14.99,12.59,10.49,6956INS,6956INS,,
6984INS,32823-7,"Slim-Tip 1000V Insulated Screwdriver, #1 Square, 4-Inch Round Shank",6,1,EA,19.54,13.99,11.72,9.77,6984INS,6984INS,,
6986INS,32824-4,"Slim-Tip 1000V Insulated Screwdriver, #1 Square, 6-Inch Round Shank",6,1,EA,20.98,14.99,12.59,10.49,6986INS,6986INS,,
70,99020-5,Replacement Handles for 7-Inch Pliers,12,1,PR,13.64,8.99,8.18,6.82,70,70,,
70035,32432-1,"Multi-Bit Magnetic Screwdriver, Ph, Sl Bits, 5-Piece",6,1,EA,28.80,18.99,17.28,14.40,70035,70035,,
70155,32172-6,3/16-Inch Cabinet Tip Screwdriver 20-Inch Shank,6,1,EA,33.32,21.99,19.99,16.66,70155,70155,,
702-12,70212-9,High-Tension Hacksaw,3,1,EA,42.42,27.99,25.45,21.21,70212,70212,,
70200,32683-7,"Nut Driver Set, Metric Nut Drivers, 3-Inch Shafts, 10-Piece",1,1,EA,106.06,69.99,-,53.03,70200,70200,,
70204,32685-1,4 mm Metric Nut Driver 3-Inch Shaft,6,1,EA,10.58,6.99,6.35,5.29,70204,70204,,
70205,32687-5,5 mm Metric Nut Driver 3-Inch Shaft,6,1,EA,10.58,6.99,6.35,5.29,70205,70205,,
70206,32689-9,6 mm Metric Nut Driver 3-Inch Shaft,6,1,EA,11.48,7.49,6.89,5.74,70206,70206,,
70207,32691-2,7 mm Metric Nut Driver 3-Inch Shaft,6,1,EA,11.48,7.49,6.89,5.74,70207,70207,,
70208,32693-6,8 mm Metric Nut Driver 3-Inch Shaft,6,1,EA,11.52,7.49,6.91,5.76,70208,70208,,
70209,32695-0,9 mm Metric Nut Driver 3-Inch Shaft,6,1,EA,11.36,7.49,6.82,5.68,70209,70209,,
70210,32697-4,"10 mm Metric Nut Driver, 3-Inch Shaft",6,1,EA,11.34,7.49,6.80,5.67,70210,70210,,
70211,32699-8,11 mm Metric Nut Driver 3-Inch Shaft,6,1,EA,12.86,8.49,7.72,6.43,70211,70211,,
70220,32530-4,"Impact-Driver Screwdriver, Reversible, 6-Piece",1,1,EA,87.88,57.99,-,43.94,70220,70220,,
70229,32531-1,Screwdriver Bits for Impact Driver Set,1,1,EA,31.80,20.99,-,15.90,70229,70229,,
70245,32702-5,4.5 mm Metric Nut Driver 3-Inch Shaft,6,1,EA,10.58,6.99,6.35,5.29,70245,70245,,
70255,32707-0,5.5 mm Metric Nut Driver 3-Inch Hollow Shaft,6,1,EA,10.58,6.99,6.35,5.29,70255,70255,,
70550,33284-5,"Pro Folding Hex Key Set, 11-Key, SAE Sizes",3,1,EA,25.82,18.97,15.49,12.91,70550,70550,,
70570,33285-2,"Grip-It® Hex Key Set, 5-Key, SAE Sizes",3,1,EA,13.66,9.99,8.20,6.83,70570,70570,,
70571,33286-9,"Grip-It® Ball End Hex Set, 5-Key, SAE Sizes",6,1,EA,21.20,13.99,12.72,10.60,70571,70571,,
70572,33287-6,"Grip-It® Ball End Hex Set, 5-Key, Metric Sizes",6,1,EA,20.44,13.49,12.26,10.22,70572,70572,,
70573,33288-3,"Grip-It® Hex Key Set, 12-Key, SAE/Metric Sizes",6,1,EA,14.38,9.49,8.63,7.19,70573,70573,,
70574,33289-0,"Grip-It® Hex Key Set, 9-Key, 4-1/2-Inch Handle, SAE Sizes",6,1,EA,10.58,6.99,6.35,5.29,70574,70574,,
70575,33290-6,"Grip-It® Hex Key Set, 9-Key, 3-3/4-Inch Handle, SAE Sizes",3,1,EA,8.70,6.99,5.22,4.35,70575,70575,,
70579,33273-9,"Folding Hex Key Set, 5-Key, SAE Sizes",6,1,EA,18.38,12.97,11.03,9.19,70579,70579,,
70580,33274-6,"Folding Hex Key Set, 6-Key, Metric Sizes",6,1,EA,18.32,12.99,10.99,9.16,70580,70580,,
70581,33261-6,"Folding Hex Key Set, 8-Key, SAE Sizes",6,1,EA,10.56,6.97,6.34,5.28,70581,70581,,
70582,33263-0,"Folding Hex Key Set, 7-Key, Metric Sizes",6,1,EA,12.26,8.78,7.36,6.13,70582,70582,,
70586,33276-0,"Folding TORX® Key Set, 7-Key, SAE Sizes",6,1,EA,25.28,17.99,15.17,12.64,70586,70586,,
70591,33267-8,"Folding Hex Key Set, 9-Key, SAE Sizes",6,1,EA,14.04,9.99,8.42,7.02,70591,70591,,
7135-P,76334-2,"Straight Trimmer, Ambidex Handles, SS, 5-1/8-Inch",6,1,EA,10.60,6.99,6.36,5.30,7135P,7135P,,
717C,76116-4,"Curved Carpet Napping Shear, Coated, 7-7/8-Inch",6,1,EA,25.72,16.98,15.43,12.86,717C,717C,,
718LR,76171-3,"Heavy Duty Shear w/Large Ring, 8-5/8-Inch",1,1,EA,28.46,18.99,17.08,14.23,718LR,718LR,,
718LRBP,76112-6,"Heavy Duty Shear Large Ring, Ball Tips, 9-1/8-Inch",6,1,EA,25.78,17.02,15.47,12.89,718LRBP,718LRBP,,
71980,71980-6,"Telephone Work Pliers, Needle-Nose Side-Cutters, Type L1, 6-1/2-Inch",6,1,EA,69.68,45.99,41.81,34.84,71980,71980,,
72,52010-5,Pole Climbing Gaffs for 1972AR Series,6,1,PR,115.76,66.57,69.46,57.88,72,72,,
720HC,76177-5,"Bandage Shear, 9-1/8-Inch",1,1,EA,31.38,20.99,-,15.69,720HC,720HC,,
7210,76174-4,"Bent Trimmer, Plastic Ambidex Handle, 8-1/4-Inch",1,1,EA,18.38,12.14,11.03,9.19,7210,7210,,
72192,72192-2,"Diagonal Cutting Pliers, Telephone Work Pliers, Type D-6, 6-Inch",6,1,EA,56.06,36.99,33.64,28.03,72192,72192,,
725,31000-3,Jab Saw,6,1,EA,22.02,14.97,13.21,11.01,725,725,,
7310,76176-8,"Heavy Duty Bent Trimmer, Ambidextrous, 11-Inch",1,1,EA,28.78,18.99,-,14.39,7310,7310,,
7310-P,76337-3,"Heavy Duty Bent Trimmer, Right-Handed, 11-Inch",3,1,EA,27.24,17.99,16.34,13.62,7310P,7310P,,
7314,32375-1,"#1 Combo-Tip Driver, 4-Inch Fixed Blade",6,1,EA,15.14,9.99,9.08,7.57,7314,7314,,
7324,32376-8,"#2 Combo Tip Driver, 4-Inch Fixed Blade",6,1,EA,15.14,9.99,9.08,7.57,7324,7324,,
74007,74007-7,"Wire Stripper and Cutter, Adjustable, for Solid and Stranded Wire",6,1,EA,17.84,11.99,10.70,8.92,74007,74007,,
744,76121-8,"Spring Action Snip, 6-3/4-Inch",1,1,EA,39.40,25.99,-,19.70,744,744,,
7FW27050,46963-3,"11"" (279 mm) Fox Wedge - Steel",10,1,EA,80.30,52.99,48.18,40.15,7FW27050,7FW27050,,
7FWSS10025,46964-0,"Fox Wedge, Stainless Steel, 4-Inch",100,1,EA,30.28,19.99,18.17,15.14,7FWSS10025,7FWSS10025,,
7HBRFRH04,46965-7,"Brass Sledge Hammer, FGL Rubber Grip, 4-Pound",4,1,EA,242.38,160.00,145.43,121.19,7HBRFRH04,7HBRFRH04,,
7HBRFRH07,46966-4,"Brass Sledge Hammer, Rubber Handle, 7-Pound",4,1,EA,363.62,240.29,218.17,181.81,7HBRFRH07,7HBRFRH07,,
7HBRFRH10,46967-1,"Brass Sledge Hammer, Rubber Handle, 10-Pound",4,1,EA,507.56,335.49,304.54,253.78,7HBRFRH10,7HBRFRH10,,
7HBRFRH14,46968-8,"Brass Sledge Hammer, Rubber Handle, 14-Pound",2,1,EA,636.34,420.99,381.80,318.17,7HBRFRH14,7HBRFRH14,,
7WRP13,46279-5,"Wire Rope Punch, 1/2-Inch",2,1,EA,156.04,102.99,93.62,78.02,7WRP13,7WRP13,,
7WRP16,46280-1,"Wire Rope Punch, 5/8-Inch",2,1,EA,156.04,102.99,93.62,78.02,7WRP16,7WRP16,,
7WRP19,46281-8,"Wire Rope Punch, 3/4-Inch",2,1,EA,156.04,102.99,93.62,78.02,7WRP19,7WRP19,,
7WRP22,46282-5,7/8-Inch Wire Rope Punch,2,1,EA,157.56,103.99,94.54,78.78,7WRP22,7WRP22,,
7WRP25,46283-2,"Wire Rope Punch, 1-Inch",2,1,EA,157.56,103.99,94.54,78.78,7WRP25,7WRP25,,
7WRP32,46284-9,"Wire Rope Punch, 1-1/4-Inch",2,1,EA,159.08,104.99,95.45,79.54,7WRP32,7WRP32,,
80006,80006-1,"Tool Kit, 6-Piece",1,1,EA,151.50,99.99,-,75.75,80006,80006,,
80014,80014-6,"Tool Kit, 14-Piece",1,1,EA,378.78,249.99,-,189.39,80014,80014,,
80028,80028-3,"Tool Kit, 28-Piece",1,1,EA,628.74,414.99,-,314.37,80028,80028,,
80118,80118-1,"Tool Kit, 18-Piece",1,1,EA,530.30,349.99,-,265.15,80118,80118,,
80141,80141-9,"Tool Kit, 41-Piece",1,1,EA,"1,086.80",714.99,-,543.40,80141,80141,,
807-18,81004-6,Electrician's Straight-Claw Hammer,4,1,EA,62.10,40.99,37.26,31.05,80718,80718,,
808-16,81008-4,"Straight-Claw Hammer, Heavy-Duty, 16-Ounce",4,1,EA,53.02,34.99,31.81,26.51,80816,80816,,
809-36,81606-2,Lineman's Double-Face Hammer,4,1,EA,76.90,46.15,46.14,38.45,80936,80936,,
